,subject,session,scan,bias_max,bias_med,bias_min,cnr,efc,fber,fwhm,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,qi1,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr,snr_csf,snr_gm,snr_wm,spacing_x,spacing_y,spacing_z,summary_mean_bg,summary_mean_csf,summary_mean_gm,summary_mean_wm,summary_p05_bg,summary_p05_csf,summary_p05_gm,summary_p05_wm,summary_p95_bg,summary_p95_csf,summary_p95_gm,summary_p95_wm,summary_stdv_bg,summary_stdv_csf,summary_stdv_gm,summary_stdv_wm
48,sub-11122,single_session,T1w,1.36341106892,1.13211405277,0.842545032501,0.936253368855,0.540294290698,5.19206380844,4.13295,4.06054,4.18887,4.15048,0.172052199044,0.428942744521,0.399005056434,0.641114921149,63782.9609375,114963.820312,50340.2304688,176,256,256,2.35075211525,1.39272332191,2.3616399765,3.29789328575,1.00000154972,1.0,1.0,174.28112793,61.9550704956,111.107048035,185.595001221,80.4455696106,21.7797531128,15.3144805908,48.8957672119,242.507524109,103.367483521,178.986586761,248.970352173,50.5258331299,25.1615219116,51.9301300049,67.0888595581
49,sub-60006,single_session,T1w,1.4548074007,1.15411007404,0.949830591679,0.984710097313,0.615726461147,4.21180152893,3.98826,3.7821,4.03647,4.15542,0.18501519961,0.432654527536,0.382330272855,0.743837347773,100286.578125,197345.75,81246.078125,176,256,256,2.22726678848,1.32079589367,2.18814706802,3.17285728455,1.0,1.0,1.0,178.698928833,65.3334274292,114.062522888,195.873794556,84.7173622131,22.7300629616,20.487833786,53.2814117432,256.294018555,110.348725128,183.027142334,264.085107422,54.3364143372,26.5502090454,51.8313674927,70.8189468384
50,sub-70073,single_session,T1w,1.47373425961,1.11606860161,0.799286305904,0.917232751846,0.57492930864,4.8901424408,4.02769,3.80814,4.09753,4.1873,0.17226977428,0.428595298451,0.399134927269,0.602782916929,98724.9765625,184297.75,73731.484375,176,256,256,2.31858468056,1.43038165569,2.30406975746,3.22130250931,1.00000369549,1.0,1.0,199.762481689,73.4262619019,127.702301025,213.234725952,99.6428482056,25.0224027634,20.0910935402,57.5579917908,276.713754272,124.045543671,203.781482697,284.225672913,55.8840904236,31.381942749,58.4197769165,75.8779754639
51,sub-10565,single_session,T1w,1.51318562031,1.14214670658,0.79782730341,1.02421593666,0.537972416134,6.26150131226,4.0231,3.82212,4.0021,4.25687,0.161357082291,0.468429530729,0.370213386981,0.956920927428,80353.5,136408.328125,63439.0976562,176,256,256,2.57487607002,1.51451098919,2.5929505825,3.61716651917,1.0,1.0,1.0,217.116455078,75.7473907471,145.459289551,228.112869263,98.2965560913,23.4272827148,19.4981836319,54.3115749359,306.420471191,130.02243042,224.238713837,315.960333252,63.5118637085,37.2352638245,64.533493042,88.8875274658
52,sub-10492,single_session,T1w,1.33457005024,1.03260660172,0.761496543884,1.08231735229,0.527630751742,7.2223572731,4.24376,4.10199,4.30712,4.32585,0.173478473824,0.443039029052,0.383482497124,0.588818940643,81227.828125,131200.109375,57697.6054688,176,256,256,2.75758767128,1.63614356518,2.77715134621,3.8594686985,1.0,1.0,1.0,249.805007935,89.4136657715,164.200119019,266.176635742,112.263426208,29.1502819061,18.1995983124,67.3769302368,348.898724365,147.759063721,257.052688599,358.585699463,72.4392318726,37.3446884155,75.3213043213,98.3618621826
53,sub-10697,single_session,T1w,1.4966531992,1.15504312515,0.831029176712,0.971814036369,0.563341615421,5.28019571304,3.9736,3.74247,4.07177,4.11729,0.173767548309,0.422575360454,0.403657091237,0.582697114387,92028.7265625,168706.265625,70411.4609375,176,256,256,2.37746787071,1.40133464336,2.37962722778,3.35144138336,0.999995708466,0.999999940395,1.0,211.263687134,74.4935150146,133.26411438,226.717880249,97.085144043,26.6136889458,19.2096408844,60.7789230347,294.92565918,124.385277939,215.40909729,302.753778076,62.1546554565,30.0791606903,62.3943710327,81.0164413452
54,sub-70069,single_session,T1w,1.52660870552,1.14414858818,0.759791374207,0.827746033669,0.585897347253,4.65516519547,3.61322,3.45868,3.62755,3.75975,0.167084407817,0.41214032048,0.420775271703,0.668370596141,96017.0078125,168471.890625,79289.953125,176,256,256,2.27244210243,1.400395751,2.29459238052,3.1223385334,1.0,1.0,1.0,228.403793335,83.4905929565,144.617645264,236.077163696,109.887798309,28.5101210594,19.5782732964,57.4704305649,313.844422913,138.88928833,233.018359375,323.330635071,62.7531394958,34.9068222046,67.6209945679,87.919883728
55,sub-70001,single_session,T1w,1.37561047077,1.1415553093,0.908052623272,1.14409124851,0.516302753961,7.75568389893,4.55105,4.29707,4.694,4.67326,0.169443743954,0.428999334212,0.401556921834,0.958208757666,68144.9296875,149161.0,61001.359375,176,256,256,2.77783560753,1.5771586895,2.80612826347,3.9502196312,0.999997496605,1.0,1.0,253.843811035,86.7102737427,164.980361938,274.14956665,108.62975769,32.0711288452,33.68804245,79.6320068359,353.537588501,148.369256592,259.740240479,361.975091553,76.2131652832,37.6234321594,72.7850952148,95.741859436
56,sub-60089,single_session,T1w,1.5971364975,1.17355620861,0.863230168819,0.933978259563,0.60733260096,4.20031738281,3.67279,3.5774,3.74676,3.69627,0.178357169322,0.415931983998,0.40571084668,0.967039422984,89170.5234375,173822.578125,71050.671875,176,256,256,2.2011282444,1.30373561382,2.18283557892,3.11681389809,1.00000214577,1.0,1.0,198.583251953,71.2773132324,123.689498901,214.974502563,94.2510375977,26.3280718803,20.7095702171,59.1207683563,279.929449463,117.908124161,203.012719727,288.091529846,59.1146202087,28.2912731171,58.0684585571,76.0763168335
57,sub-10958,single_session,T1w,1.31402599812,1.10783004761,0.864963829517,1.17843019962,0.504750214938,8.0156917572,4.39225,4.11461,4.44224,4.63585,0.165109913584,0.412275128618,0.422614957798,0.589259036523,59579.9921875,130861.851562,47739.7265625,176,256,256,2.80569577217,1.62469315529,2.80698180199,3.98541212082,1.000005126,1.0,1.0,285.195922852,97.6593475342,177.915878296,310.970214844,131.923484802,38.3762016296,31.3606641769,94.8844451904,391.952590942,163.123306274,288.237844849,400.057739258,83.0680770874,38.3608932495,81.9379348755,101.852302551
58,sub-50049,single_session,T1w,1.38041269779,1.14409911633,1.00892150402,0.866702616215,0.584545926568,3.64433598518,3.90099,3.80589,4.03175,3.86879,0.189297584374,0.402926975981,0.407775439645,0.935264155026,85556.3046875,158928.65625,69082.421875,176,256,256,2.01747894287,1.22000598907,1.98286414146,2.84956669807,0.99999588728,1.0,1.0,123.700714111,46.1300773621,75.7233734131,135.309066772,59.7643299103,17.4972325325,13.0173080444,39.2492256165,175.513943481,75.9316814423,125.716692734,180.526490784,37.0669212341,18.2501354218,36.0853118896,46.8570289612
59,sub-50022,single_session,T1w,1.60567736626,1.21090519428,1.01222527027,0.825020909309,0.600890116983,4.20427083969,3.895,3.74863,3.96217,3.97846,0.201183890867,0.401946016287,0.396870092846,0.703421577913,89077.1484375,169902.625,97835.875,176,256,256,2.20960426331,1.36324214935,2.22027492523,3.04529571533,1.0,1.0,1.0,162.067932129,64.5847549438,103.383514404,168.002166748,76.1853408813,23.5474831581,22.3401672363,43.4164482117,229.596089172,107.188221741,168.796179199,238.201687622,47.4743652344,25.3426742554,47.2095870972,65.4595108032
60,sub-60033,single_session,T1w,1.43123960495,1.14776802063,0.89305883646,1.06369316578,0.523161783339,6.31290769577,4.40668,4.2002,4.48709,4.54047,0.181197269756,0.447289628004,0.37151310224,0.611056461288,74463.0,134485.65625,57220.1015625,176,256,256,2.57032775879,1.49472546577,2.57628250122,3.63997554779,1.0,1.0,1.0,177.752090454,63.0005836487,116.798278809,192.130615234,78.3481521606,20.9803080559,17.5204677582,50.6372390747,252.096352386,105.850577545,184.830310822,259.354153442,53.6782798767,26.2603931427,53.1422157288,70.837310791
61,sub-11110,single_session,T1w,1.517557621,1.10848486423,0.766016185284,0.864358961582,0.628208464397,4.49094343185,3.786,3.61999,3.78846,3.95705,0.134245018804,0.448644346007,0.417110635189,0.808819630653,80533.078125,169844.3125,88217.6875,176,256,256,2.28711414337,1.37007319927,2.31345510483,3.17781424522,1.00000035763,1.0,1.0,229.247039795,78.4186401367,151.307739258,233.273223877,114.878526306,25.5684165955,30.1355567932,56.2757091522,316.68394928,132.695214844,232.109057617,326.893325806,62.3699607849,35.7531700134,64.1406478882,90.0358047485
62,sub-11077,single_session,T1w,1.40218150616,1.09615755081,0.811428904533,0.94992429018,0.544971850099,5.77238941193,4.16392,3.92813,4.23463,4.34015,0.155224906247,0.436497019878,0.408278073875,0.95230884884,76347.1796875,159052.4375,64030.3867188,176,256,256,2.46945023537,1.53870844841,2.45985889435,3.40978312492,1.0,1.0,1.0,202.519851685,73.0010299683,129.637695312,212.557556152,105.691778564,25.2738008499,21.1499624252,57.5589790344,275.271600342,122.870189667,204.103125,281.807418823,53.8974075317,30.8379039764,58.0814704895,75.5848007202
63,sub-60052,single_session,T1w,1.47277379036,1.18879723549,0.927469491959,0.830968379974,0.597708343891,3.97907590866,3.49785,3.34241,3.58284,3.57368,0.189527832296,0.412622142782,0.397850024922,0.765254773286,83512.96875,155653.5625,75797.6875,176,256,256,2.14216518402,1.28259146214,2.15646791458,2.98743629456,1.0,1.0,1.0,175.234420776,65.8218383789,112.900871277,185.713790894,76.9587532043,22.3092908859,20.4150714874,47.847624588,246.796920013,113.070495605,182.350219727,254.388977051,52.9444847107,33.4273796082,51.8715019226,69.1879806519
64,sub-70068,single_session,T1w,1.37278902531,1.06658911705,0.777477920055,1.09196841717,0.571027298915,6.15508460999,4.17113,3.97222,4.21061,4.33894,0.160911082094,0.435053751135,0.404035166771,0.654505275764,78927.7109375,163698.6875,61964.4101562,176,256,256,2.59362125397,1.55011975765,2.56938767433,3.66135621071,0.999997437,1.0,1.0,229.000946045,79.9657669067,145.757156372,246.533462524,113.80741806,28.3413043976,24.3704547882,67.1788291931,318.260652161,135.299758911,230.617071533,326.158576965,65.3719558716,33.7595672607,65.4169235229,86.6371459961
65,sub-60046,single_session,T1w,1.39729857445,1.15753364563,0.970943808556,0.918115496635,0.577685871565,4.67463731766,3.77055,3.60785,3.80588,3.904,0.185105433268,0.401922433356,0.412972133375,0.955797141476,86157.546875,158691.5,74326.828125,176,256,256,2.25990414619,1.32866179943,2.26646757126,3.18458294868,0.999996840954,1.0,1.0,169.56703186,61.3523101807,106.109596252,183.27986145,74.7328380585,21.8465911865,16.5325832367,51.2203556061,238.131118774,104.40549469,174.227020264,244.456746674,51.1709861755,26.4152984619,50.2835960388,64.1807022095
66,sub-10290,single_session,T1w,1.39509177208,1.12964570522,0.876069962978,0.944849312305,0.527974619201,6.33768510818,4.17468,3.93317,4.23709,4.36574,0.18000407496,0.407690276669,0.412305648371,0.950941589663,77363.296875,139879.84375,59951.5546875,176,256,256,2.56771540642,1.55442452431,2.60193610191,3.54678559303,1.0,1.0,1.0,212.788513184,77.7059936523,135.514526367,226.256729126,97.2445571899,28.4935035706,21.0875864029,64.1633132935,290.443005371,129.22416687,219.438699341,297.218914795,59.9599571228,31.1420249939,63.5866127014,78.0884933472
67,sub-70049,single_session,T1w,1.42541515827,1.09159290791,0.833233237267,1.10591375828,0.538469844479,6.39120149612,4.51115,4.26737,4.68279,4.59408,0.154823402856,0.437258346543,0.407918250601,0.959670850918,83812.234375,176686.3125,68135.7265625,176,256,256,2.55949497223,1.5506144762,2.51097846031,3.6168923378,0.999998152256,1.0,1.0,270.339050293,94.6188735962,167.530776978,289.268981934,139.747407532,35.0731040955,23.6851303101,78.4479179382,374.791625977,154.945832825,268.586611938,383.76081543,75.9261627197,39.0733108521,76.8604202271,102.713294983
68,sub-60008,single_session,T1w,1.40790438652,1.15834259987,0.958656966686,0.932444155216,0.564695900784,4.95303058624,4.05295,3.85167,4.10318,4.21253,0.153143981094,0.438339357161,0.408516661745,0.626269910081,75945.1640625,147332.671875,60496.2773438,176,256,256,2.30800223351,1.37784266472,2.30685973167,3.23930382729,1.0,1.0,1.0,178.309036255,61.6114501953,114.778572083,190.407531738,86.3938457489,21.2460305214,17.7198112488,51.6547393799,245.157572937,101.685681915,180.298414612,251.118530273,49.9139938354,25.4900817871,51.5466270447,66.6541671753
69,sub-70057,single_session,T1w,1.52398180962,1.1357101202,0.845597684383,0.924026429653,0.577364037371,5.54169416428,4.15292,3.95466,4.24098,4.27056,0.17325074785,0.419811436196,0.406937815954,0.681962024213,94469.7578125,188492.96875,78643.15625,176,256,256,2.47235965729,1.51924037933,2.48690629005,3.41093254089,1.00000405312,1.0,1.0,204.266906738,75.0633163452,130.970550537,214.931396484,99.7500267029,26.8771247864,23.75390625,58.0488014221,279.779067993,127.502332687,208.917352295,287.220452881,56.5269584656,30.6944980621,59.41147995,76.799697876
70,sub-60043,single_session,T1w,1.43688058853,1.12216937542,0.870892703533,0.942687034607,0.534953257726,5.84588909149,4.61253,4.3546,4.74112,4.75321,0.162652098418,0.425487757084,0.411860144498,0.597770432932,74219.3203125,147490.765625,65554.5703125,176,256,256,2.43698477745,1.40993595123,2.47916531563,3.42185258865,1.0,1.0,1.0,210.544540405,72.0744628906,136.287704468,223.996322632,92.9270530701,26.1053214073,23.49634552,64.0989810944,289.017303467,122.419087601,215.283447266,295.801617432,60.6898117065,29.8964347839,61.5858688354,78.0456924438
71,sub-70037,single_session,T1w,1.53986883163,1.2066090107,0.902751326561,0.969385325909,0.533175106119,7.04976511002,4.16771,3.98279,4.22936,4.29765,0.162092654921,0.421719299668,0.416188045412,0.964439236657,76374.8515625,145592.84375,64318.8710938,176,256,256,2.70827364922,1.69281435013,2.73131036758,3.7006957531,1.0,1.0,1.0,262.198608398,96.1562957764,169.839797974,276.019317627,131.111722565,32.7917137146,30.7793519974,81.7980922699,353.365905762,163.980758667,267.320425415,362.42335968,69.8066558838,42.3884887695,76.3347396851,93.8531188965
72,sub-10527,single_session,T1w,1.49668085575,1.15759384632,0.915027201176,0.789493739605,0.587334389981,4.28811264038,3.79385,3.60887,3.79269,3.98955,0.169305572961,0.424653614547,0.406040812492,0.703058367069,80967.359375,152796.046875,77519.1328125,176,256,256,2.20686721802,1.36429262161,2.23340773582,3.02290129662,1.0,1.0,1.0,185.362319946,69.0840606689,120.141349792,191.569992065,90.5489330292,22.8668346405,20.5718278885,49.2491010666,253.878108978,117.599319458,191.526390076,261.412564087,50.6281433105,28.7403068542,54.8815536499,71.0174865723
73,sub-10871,single_session,T1w,1.46775591373,1.11145567894,0.774769365788,0.947669148445,0.563580550785,5.61187171936,4.11175,3.91424,4.14856,4.2809,0.152891182359,0.422066615473,0.425042202168,0.638250468905,82500.1484375,164033.078125,70707.421875,176,256,256,2.42412924767,1.4263638258,2.44917750359,3.39684653282,1.0,1.0,1.0,253.005508423,86.3010101318,160.620025635,266.996765137,118.225639725,29.4192826271,23.0799355507,71.1325622559,345.496157837,145.2043396,255.750808716,353.831890869,71.2772598267,38.0043792725,73.6789932251,94.0525283813
74,sub-60022,single_session,T1w,1.42745423317,1.14726531506,0.889801979065,0.953295111656,0.526288738518,6.50207138062,4.10738,3.87693,4.12663,4.33122,0.161841499022,0.420129590282,0.418028910695,0.95239301714,78600.34375,149428.25,66009.78125,176,256,256,2.56037640572,1.51494634151,2.60644412041,3.55973935127,1.0,1.0,1.0,238.277130127,82.9229431152,152.603790283,252.353347778,110.186116791,29.6116641998,23.4039474487,74.7317703247,323.2525177,138.663751221,243.754141235,330.438122559,66.5232543945,33.9934539795,70.6226272583,86.0513534546
75,sub-60056,single_session,T1w,1.45496726036,1.16403830051,0.916700839996,1.09179604053,0.535567784206,6.83953046799,4.14111,3.90329,4.21053,4.32099,0.17049771921,0.450067430122,0.379434850668,0.96311509283,77991.109375,134987.75,54897.4296875,176,256,256,2.70572781563,1.62114405632,2.70212197304,3.79391813278,1.0,1.0,1.0,242.873428345,86.9481048584,159.17628479,261.671417236,114.26558075,28.5241600037,19.7471024513,69.443447113,338.678153992,143.373907471,250.01725769,347.588272095,69.7330322266,36.579044342,72.4977798462,93.7742919922
76,sub-11019,single_session,T1w,1.59677314758,1.18500602245,0.796407461166,0.911563694477,0.5536286948,5.43460464478,4.04091,3.89942,4.08865,4.13864,0.168892001734,0.431383362867,0.399724635399,0.622537172451,82294.703125,142446.0,70273.6953125,176,256,256,2.41870069504,1.45784902573,2.44334459305,3.35490822792,1.0,1.0,1.0,196.992034912,70.9522323608,126.168807983,203.476089478,91.3369674683,23.4784456253,16.8213602066,48.996938324,274.091705322,117.270540619,201.620259094,282.143048096,55.9962081909,31.1578025818,58.6118850708,78.3684997559
77,sub-10329,single_session,T1w,1.46755921841,1.11129486561,0.736617565155,0.954468607903,0.592459369646,5.12700891495,4.17652,4.01892,4.22453,4.29098,0.157095451198,0.429931731446,0.412972817356,0.684629420766,89145.15625,166749.203125,67092.390625,176,256,256,2.41641497612,1.52705645561,2.3838596344,3.33832836151,1.0,1.0,1.0,230.90246582,84.6293182373,146.458129883,245.8253479,123.5675457,28.7290896416,22.136408329,67.6561649323,317.043377686,141.71470108,232.334506989,325.98550415,61.9589881897,36.1360778809,66.5615158081,85.1427383423
78,sub-10525,single_session,T1w,1.46490466595,1.12256288528,0.758594989777,0.938473105431,0.553947381385,6.25730371475,4.43524,4.17885,4.42135,4.72216,0.170126922328,0.416512945182,0.41336013249,0.955608497316,88481.296875,157942.953125,71713.03125,176,256,256,2.5855140686,1.60759913921,2.60523509979,3.54370808601,1.0,1.0,1.0,218.41847229,80.7991256714,140.443572998,230.029968262,108.016778946,27.5131105423,24.1300125122,63.9372365952,299.601264954,134.688327789,224.796426392,308.69846344,59.7453613281,33.728805542,64.4645004272,80.676902771
79,sub-60048,single_session,T1w,1.48634588718,1.16800689697,0.909804284573,0.86495745182,0.58386438077,4.94461202621,3.72042,3.54141,3.71495,3.91424,0.198762939719,0.388247270209,0.412989790072,0.695733421564,89578.3671875,167400.640625,73076.5,176,256,256,2.37501645088,1.4814043045,2.38934397697,3.254301548,1.00000166893,1.0,1.0,192.094665527,75.7513809204,120.641899109,204.232559204,91.9719314575,29.2986816406,22.386471653,58.2406826019,263.555084229,126.102329254,198.207383728,270.696662903,53.9884147644,29.5967979431,56.756111145,70.796661377
80,sub-50032,single_session,T1w,1.48166620731,1.17013013363,0.915132761002,0.953401625156,0.606276984802,4.798787117,3.89773,3.73399,3.95356,4.01121,0.190991054931,0.405970643782,0.403038301287,0.758786923017,87560.390625,164725.796875,83942.2890625,176,256,256,2.37618231773,1.47727680206,2.34893393517,3.30233573914,1.00000107288,1.0,1.0,173.35357666,67.344543457,107.648857117,181.55708313,85.820483017,23.4410427094,19.0321846008,44.2926795959,246.383649445,112.264724731,177.15612793,255.583666992,50.5227394104,27.1418132782,50.3099594116,70.2587280273
81,sub-60074,single_session,T1w,1.52327609062,1.21938884258,0.955635130405,1.07788145542,0.53969780108,6.47293615341,4.28585,4.20163,4.30453,4.35279,0.17979461371,0.438168677037,0.382036709253,0.670895343545,76009.0,136725.46875,58796.21875,176,256,256,2.63977742195,1.57743442059,2.63200807571,3.70988965034,0.999997198582,1.0,1.0,227.744400024,82.0871429443,145.787597656,244.257507324,105.996388245,29.1886568069,20.6131832123,64.0366020203,320.278964233,134.016105652,235.50078125,329.250541687,66.6771392822,32.2423439026,68.1066207886,89.5008926392
82,sub-10940,single_session,T1w,1.22407627106,0.922076225281,0.652856588364,1.092471838,0.549838159951,6.86317968369,4.47007,4.24881,4.57778,4.59219,0.177063294304,0.417227628566,0.405709077129,0.955973888489,104730.367188,187886.25,68978.0703125,176,256,256,2.68540096283,1.62650370598,2.66861367226,3.76108551025,0.999997198582,1.0,1.0,273.740020752,98.5366363525,172.322021484,297.499755859,130.598449707,34.4855960846,22.1178230286,83.2452163696,380.742407227,162.996405029,278.292721558,390.634527588,78.6654663086,40.2143173218,80.7822341919,101.735359192
83,sub-70083,single_session,T1w,1.50951945782,1.20086610317,0.928226292133,0.877651691437,0.549752608641,5.2948102951,3.95862,3.70424,3.99622,4.19067,0.173589307353,0.441073636034,0.385337056613,0.956584083972,77162.6875,145349.703125,67450.2265625,176,256,256,2.39348721504,1.44572615623,2.42854189873,3.30619359016,1.0,1.0,1.0,186.785079956,67.9678649902,124.17616272,193.867523193,86.1733577728,23.6809420586,23.7054634094,49.1999019623,258.338864136,114.62496376,193.222894287,265.676818848,52.7199935913,27.6723575592,54.5752868652,73.8459014893
84,sub-60055,single_session,T1w,1.62384665012,1.18534612656,0.849373757839,0.730119824409,0.613991739473,3.24315428734,3.75615,3.66677,3.8547,3.74933,0.174227093531,0.438144259089,0.387628647381,0.964371670401,93703.4609375,170016.828125,80396.1875,176,256,256,1.97658872604,1.22152364254,1.98906135559,2.71918106079,0.99999910593,1.0,1.0,182.02331543,67.3818817139,117.81350708,186.457260132,86.8542938232,21.6045274734,15.9540700912,41.7407440186,252.525787354,112.698150635,186.552978516,260.283911133,50.5527076721,28.1290512085,54.0629234314,73.9199752808
85,sub-10575,single_session,T1w,1.65378701687,1.19884490967,0.868082046509,0.929037451744,0.581676686309,5.12497854233,3.56569,3.39199,3.60191,3.71059,0.166572099694,0.442636064697,0.39079183561,0.736229904132,96996.171875,172548.6875,82419.5,176,256,256,2.38693404198,1.4491122961,2.39132618904,3.32036352158,1.0,1.0,1.0,197.08442688,70.8466796875,127.540657043,206.112472534,94.9763816833,22.9758743286,19.5922288895,50.695797348,275.670327759,118.243908691,202.43263092,284.995809937,55.9688301086,30.5373821259,58.1629943848,78.3604660034
86,sub-10347,single_session,T1w,1.46016132832,1.16631174088,0.896019160748,1.15060997009,0.534687090237,7.13962888718,4.3571,4.13941,4.36021,4.58298,0.158215977824,0.442438628744,0.399345393432,0.960377363806,72794.234375,158768.265625,64775.0585938,176,256,256,2.70895671844,1.60731089115,2.68447470665,3.83508467674,1.0,1.0,1.0,233.618896484,81.0685272217,149.147537231,251.38772583,114.146717072,28.812541008,26.505134201,71.8056114197,324.382785034,136.343673706,235.073596191,331.982273865,66.8748474121,35.4292831421,66.2369995117,88.0299987793
87,sub-10686,single_session,T1w,1.42485249043,1.12081611156,0.808991551399,0.936999440193,0.564934376386,4.6040802002,3.94477,3.78227,4.04014,4.01712,0.160816940532,0.42574821957,0.413434839898,0.62418795498,65354.1875,140290.234375,56388.4257812,176,256,256,2.23258829117,1.33917558193,2.21079492569,3.14779424667,1.00000500679,1.0,1.0,176.946853638,62.383934021,110.921234131,189.913528442,88.3676010132,23.2297056198,19.9474430084,52.8007965088,245.082305908,103.291056824,178.463165283,251.31539917,50.2772941589,25.1574745178,50.5503578186,66.1948928833
88,sub-11067,single_session,T1w,1.47577381134,1.1338493824,0.816799223423,0.916937530041,0.576314751798,5.21082115173,4.23447,4.0605,4.35769,4.29103,0.17304411323,0.42050124265,0.406454644119,0.659112971882,87009.1484375,170721.953125,73529.5078125,176,256,256,2.39535927773,1.44155085087,2.41379451752,3.33073210716,1.0,1.0,1.0,227.558670044,82.2857818604,145.868637085,241.625564575,106.928525925,29.8905403137,25.5038978577,68.600189209,313.137428284,138.910572052,232.615557861,321.242370605,64.4203720093,33.7132530212,66.4271774292,84.8699493408
89,sub-50021,single_session,T1w,1.23417842388,1.03086042404,0.818925440311,1.16130626202,0.483734265211,9.96189880371,4.20022,3.95563,4.29252,4.36403,0.166654438413,0.412344624652,0.421000936935,0.947969490906,75866.0859375,137841.765625,54443.6289062,176,256,256,3.11279392242,1.89591515064,3.14058017731,4.30188655853,0.999998748302,1.0,1.0,265.827087402,95.5547027588,167.985717773,284.829437256,128.73311615,33.7078512192,23.3651447296,87.2864582062,358.179481506,159.033637238,270.551925659,365.428240967,72.9055633545,40.5018310547,78.9782791138,92.8888702393
90,sub-10321,single_session,T1w,1.46150434017,1.21650028229,1.01417911053,0.983708381653,0.564135661721,5.58958959579,4.08471,3.82801,4.15304,4.28691,0.155320482515,0.41463451865,0.430044998836,0.954259653157,79687.4609375,169121.203125,65069.4648438,176,256,256,2.40793776512,1.39771687984,2.42119407654,3.40490245819,1.0,1.0,1.0,189.800140381,64.1641082764,119.507141113,204.415252686,89.4030094147,23.601202774,21.2350542068,60.4577941895,259.293907166,108.697865677,191.165048218,264.837310791,54.3634185791,27.1112422943,54.4589004517,68.1821517944
91,sub-10171,single_session,T1w,1.56604278088,1.16651582718,0.83033144474,0.92673844099,0.586268517569,4.86980056763,3.95026,3.74125,3.93757,4.18438,0.158190549186,0.469553276832,0.372256173981,0.963588255448,84785.2890625,168506.0625,75483.6484375,176,256,256,2.35662984848,1.4441049099,2.34952306747,3.27626156807,1.0,1.0,1.0,210.172210693,75.4637527466,140.489120483,217.867507935,106.188291931,24.0610172272,26.8317622185,52.1309160233,294.103782654,128.291436768,215.016733551,303.270657349,58.2012329102,33.0305137634,59.9865646362,85.7470245361
92,sub-70015,single_session,T1w,1.45183300972,1.16636765003,0.904672861099,0.96111702919,0.529080314174,6.91546583176,4.3473,4.0882,4.42999,4.53652,0.196234222653,0.39557527987,0.408190497477,0.956893333406,75953.109375,137452.671875,59403.8828125,176,256,256,2.72852301598,1.75100898743,2.73672127724,3.69783830643,1.00000107288,1.0,1.0,215.490509033,85.8618392944,136.44039917,228.35874939,108.309886932,31.6349229813,25.9534078598,67.6916992188,292.882458496,140.651199341,222.148939514,300.247967529,57.8841285706,33.0179634094,63.5312805176,78.0040435791
93,sub-50047,single_session,T1w,1.41650819778,1.13786280155,0.874872863293,0.847293794155,0.574246984782,4.42917251587,3.59878,3.49594,3.6517,3.65094,0.181148147837,0.3935761329,0.425275719263,0.635439153247,76176.6328125,139432.359375,61981.734375,176,256,256,2.21152853966,1.33040690422,2.2284424305,3.07573628426,1.0,1.0,1.0,177.529815674,64.5807952881,110.221557617,189.720581055,79.8627235413,24.983673954,17.6310405731,53.243721199,244.361801147,106.343672943,182.132049561,250.557926941,51.4024658203,26.5779018402,52.632774353,65.3778381348
94,sub-50061,single_session,T1w,1.59779584408,1.23493790627,0.93551671505,0.752413809299,0.603624010048,3.65304327011,3.69305,3.61416,3.68265,3.78434,0.174613049787,0.420644013103,0.404742937111,0.958700574004,77088.5234375,138048.96875,69243.7421875,176,256,256,2.08294487,1.28523874283,2.10559105873,2.85800480843,0.999995648861,1.0,1.0,159.003723145,59.1686820984,102.044532776,163.851715088,75.3215774536,19.3230035782,14.9493818283,39.1379980087,219.935601044,98.8423698425,163.704269409,227.083246613,44.2346153259,24.4987735748,47.4443969727,62.5454177856
95,sub-70033,single_session,T1w,1.22896254063,0.966819167137,0.680280804634,1.0311549902,0.534246177391,7.76580190659,4.24376,4.04112,4.33457,4.3632,0.158740283539,0.406100507165,0.435159209296,0.950022928545,85245.8203125,163023.828125,72440.921875,176,256,256,2.77657055855,1.64016783237,2.82919454575,3.86034965515,1.00000023842,1.0,1.0,262.485198975,92.121635437,169.273498535,279.317596436,119.899652863,32.4578971863,31.4396205902,82.6723747253,356.095909119,160.97076416,267.515356445,364.279946899,74.3226242065,43.9789466858,76.3536453247,93.0672912598
96,sub-10195,single_session,T1w,1.49289882183,1.14141309261,0.767719984055,0.824628055096,0.534768185381,6.31126070023,4.40571,4.18452,4.44317,4.5995,0.173493532451,0.40834373074,0.418162736809,0.955779697719,71901.421875,130948.546875,67133.4296875,176,256,256,2.60081195831,1.67484354973,2.65148210526,3.47611021996,1.0,1.0,1.0,241.238220215,94.3168792725,155.805480957,243.860824585,121.752182007,31.4707946777,26.5548527718,62.5989341736,325.641311646,158.917144775,248.865077972,335.38092041,62.3539161682,39.8070335388,71.6438446045,90.6647720337
